date,region,os-se,count-nombre
2021-07-31,npts-ptso,android,<20
2021-07-31,npts-ptso,ios,228
2021-08-31,AB,android,<20
2021-08-31,AB,ios,45
2021-08-31,BC,android,<20
2021-08-31,BC,ios,75
2021-08-31,MB,android,<20
2021-08-31,MB,ios,52
2021-08-31,NB,android,<20
2021-08-31,NB,ios,23
2021-08-31,NL,android,<20
2021-08-31,NL,ios,39
2021-08-31,NT,android,<20
2021-08-31,NT,ios,<20
2021-08-31,NS,android,<20
2021-08-31,NS,ios,67
2021-08-31,NU,android,<20
2021-08-31,NU,ios,<20
2021-08-31,ON,android,<20
2021-08-31,ON,ios,805
2021-08-31,PE,android,<20
2021-08-31,PE,ios,<20
2021-08-31,QC,android,<20
2021-08-31,QC,ios,243
2021-08-31,SK,android,<20
2021-08-31,SK,ios,41
2021-08-31,YT,android,<20
2021-08-31,YT,ios,<20
2021-08-31,npts-ptso,android,<20
2021-08-31,npts-ptso,ios,156
2021-09-30,AB,android,<20
2021-09-30,AB,ios,31
2021-09-30,BC,android,<20
2021-09-30,BC,ios,50
2021-09-30,MB,android,<20
2021-09-30,MB,ios,38
2021-09-30,NB,android,<20
2021-09-30,NB,ios,<20
2021-09-30,NL,android,<20
2021-09-30,NL,ios,30
2021-09-30,NT,android,<20
2021-09-30,NT,ios,<20
2021-09-30,NS,android,<20
2021-09-30,NS,ios,43
2021-09-30,NU,android,<20
2021-09-30,NU,ios,<20
2021-09-30,ON,android,<20
2021-09-30,ON,ios,577
2021-09-30,PE,android,<20
2021-09-30,PE,ios,<20
2021-09-30,QC,android,<20
2021-09-30,QC,ios,145
2021-09-30,SK,android,<20
2021-09-30,SK,ios,28
2021-09-30,YT,android,<20
2021-09-30,YT,ios,<20
2021-09-30,npts-ptso,android,<20
2021-09-30,npts-ptso,ios,105
2021-10-31,AB,android,<20
2021-10-31,AB,ios,24
2021-10-31,BC,android,<20
2021-10-31,BC,ios,34
2021-10-31,MB,android,<20
2021-10-31,MB,ios,30
2021-10-31,NB,android,<20
2021-10-31,NB,ios,<20
2021-10-31,NL,android,<20
2021-10-31,NL,ios,21
2021-10-31,NT,android,<20
2021-10-31,NT,ios,<20
2021-10-31,NS,android,<20
2021-10-31,NS,ios,35
2021-10-31,NU,android,<20
2021-10-31,NU,ios,<20
2021-10-31,ON,android,<20
2021-10-31,ON,ios,472
2021-10-31,PE,android,<20
2021-10-31,PE,ios,<20
2021-10-31,QC,android,<20
2021-10-31,QC,ios,107
2021-10-31,SK,android,<20
2021-10-31,SK,ios,23
2021-10-31,YT,android,<20
2021-10-31,YT,ios,<20
2021-10-31,npts-ptso,android,<20
2021-10-31,npts-ptso,ios,96
2021-11-30,AB,android,<20
2021-11-30,AB,ios,<20
2021-11-30,BC,android,<20
2021-11-30,BC,ios,28
2021-11-30,MB,android,<20
2021-11-30,MB,ios,26
2021-11-30,NB,android,<20
2021-11-30,NB,ios,<20
2021-11-30,NL,android,<20
2021-11-30,NL,ios,<20
2021-11-30,NT,android,<20
2021-11-30,NT,ios,<20
2021-11-30,NS,android,<20
2021-11-30,NS,ios,27
2021-11-30,NU,android,<20
2021-11-30,NU,ios,<20
2021-11-30,ON,android,<20
2021-11-30,ON,ios,364
2021-11-30,PE,android,<20
2021-11-30,PE,ios,<20
2021-11-30,QC,android,<20
2021-11-30,QC,ios,73
2021-11-30,SK,android,<20
2021-11-30,SK,ios,<20
2021-11-30,YT,android,<20
2021-11-30,YT,ios,<20
2021-11-30,npts-ptso,android,<20
2021-11-30,npts-ptso,ios,74
2021-12-31,AB,android,<20
2021-12-31,AB,ios,<20
2021-12-31,BC,android,<20
2021-12-31,BC,ios,20
2021-12-31,MB,android,<20
2021-12-31,MB,ios,<20
2021-12-31,NB,android,<20
2021-12-31,NB,ios,<20
2021-12-31,NL,android,<20
2021-12-31,NL,ios,<20
2021-12-31,NT,android,<20
2021-12-31,NT,ios,<20
2021-12-31,NS,android,<20
2021-12-31,NS,ios,21
2021-12-31,NU,android,<20
2021-12-31,NU,ios,<20
2021-12-31,ON,android,<20
2021-12-31,ON,ios,282
2021-12-31,PE,android,<20
2021-12-31,PE,ios,<20
2021-12-31,QC,android,<20
2021-12-31,QC,ios,50
2021-12-31,SK,android,<20
2021-12-31,SK,ios,<20
2021-12-31,YT,android,<20
2021-12-31,YT,ios,<20
2021-12-31,npts-ptso,android,<20
2021-12-31,npts-ptso,ios,63
2022-01-31,AB,android,<20
2022-01-31,AB,ios,<20
2022-01-31,BC,android,<20
2022-01-31,BC,ios,<20
2022-01-31,MB,android,<20
2022-01-31,MB,ios,<20
2022-01-31,NB,android,<20
2022-01-31,NB,ios,<20
2022-01-31,NL,android,<20
2022-01-31,NL,ios,<20
2022-01-31,NT,android,<20
2022-01-31,NT,ios,<20
2022-01-31,NS,android,<20
2022-01-31,NS,ios,<20
2022-01-31,NU,android,<20
2022-01-31,NU,ios,<20
2022-01-31,ON,android,<20
2022-01-31,ON,ios,218
2022-01-31,PE,android,<20
2022-01-31,PE,ios,<20
2022-01-31,QC,android,<20
2022-01-31,QC,ios,43
2022-01-31,SK,android,<20
2022-01-31,SK,ios,<20
2022-01-31,YT,android,<20
2022-01-31,YT,ios,<20
2022-01-31,npts-ptso,android,<20
2022-01-31,npts-ptso,ios,52
